kind,a,b,def
road,8934,15515,DirtRoad
road,8936,8937,DirtPath
road,8936,15547,DirtPath
road,8937,8938,DirtPath
road,8938,12180,DirtPath
road,8995,15796,DirtRoad
road,8997,8998,DirtRoad
road,8997,12228,DirtRoad
road,9077,16439,AncientAsphaltHighway
road,9086,9087,AncientAsphaltHighway
road,9086,9090,AncientAsphaltHighway
road,9090,9091,AncientAsphaltHighway
road,9091,16408,AncientAsphaltHighway
road,9170,9171,DirtRoad
road,9171,12396,DirtRoad
road,9175,16876,DirtRoad
road,9222,17273,StoneRoad
road,9371,9372,DirtPath
road,9371,18167,DirtPath
road,9393,9396,DirtPath
road,9393,18275,DirtPath
road,9396,9397,DirtPath
road,9397,18208,DirtPath
road,9542,19183,StoneRoad
road,9578,9579,StoneRoad
road,9579,12810,StoneRoad
road,9590,9594,StoneRoad
road,9594,19475,StoneRoad
road,9724,20285,DirtRoad
road,9727,12964,DirtPath
road,9744,20405,DirtPath
road,9754,9755,DirtPath
road,9810,9811,DirtRoad
road,9850,9851,AncientAsphaltHighway
road,9850,21041,AncientAsphaltHighway
road,9851,9852,AncientAsphaltHighway
road,9852,21197,AncientAsphaltHighway
road,9958,9959,DirtRoad
road,9958,21689,DirtRoad
road,9959,21767,DirtRoad
road,9966,9967,DirtRoad
road,9966,21707,DirtRoad
road,10066,10068,DirtRoad
road,10066,15517,DirtRoad
road,10068,10069,DirtRoad
road,10069,13306,DirtRoad
road,10106,10107,DirtPath
road,10106,15559,DirtPath
road,10107,10111,DirtPath
road,10111,13348,DirtPath
road,10192,13434,DirtRoad
road,10265,10266,AncientAsphaltHighway
road,10352,10353,StoneRoad
road,10352,13625,StoneRoad
road,10353,10355,StoneRoad
road,10354,10355,DirtRoad
road,10354,10356,DirtRoad
road,10355,15762,DirtRoad
road,10356,15917,DirtRoad
road,10358,10360,StoneRoad
road,10358,15919,StoneRoad
road,10360,10361,StoneRoad
road,10363,13600,StoneRoad
road,10382,10383,AncientAsphaltHighway
road,10382,10386,AncientAsphaltHighway
road,10384,13626,StoneRoad
road,10400,10401,DirtRoad
road,10400,19951,DirtRoad
road,10401,13638,DirtRoad
road,10418,10419,DirtPath
road,10419,10420,DirtPath
road,10420,13662,DirtPath
road,10448,10449,DirtPath
road,10448,10451,DirtPath
road,10449,13686,DirtPath
road,10450,10451,DirtPath
road,10450,10452,DirtPath
road,10451,21234,DirtPath
road,10452,21281,DirtPath
road,10480,10481,AncientAsphaltHighway
road,10481,10482,AncientAsphaltHighway
road,10482,19962,AncientAsphaltHighway
road,10658,13913,DirtPath
road,10672,13914,DirtPath
road,10674,20459,DirtPath
road,10773,10777,AncientAsphaltHighway
road,10924,14166,AncientAsphaltHighway
road,11060,14309,AncientAsphaltHighway
road,11126,11131,DirtPath
road,11156,11159,AncientAsphaltHighway
road,11216,14465,AncientAsphaltHighway
road,11218,21505,AncientAsphaltHighway
road,11308,11309,StoneRoad
road,11308,18413,StoneRoad
road,11309,11310,StoneRoad
road,11310,19373,StoneRoad
road,11312,11315,StoneRoad
road,11312,19375,StoneRoad
road,11314,11315,StoneRoad
road,11314,19405,StoneRoad
road,11325,11327,DirtRoad
road,11325,16715,DirtRoad
road,11326,11327,DirtRoad
road,11326,19417,DirtRoad
road,11333,11334,DirtRoad
road,11333,16716,DirtRoad
road,11388,11389,DirtPath
road,11389,19512,DirtPath
road,11779,20760,StoneRoad
road,11793,17207,DirtRoad
road,11812,15054,StoneRoad
road,11834,11835,StoneRoad
road,11835,11839,StoneRoad
road,11839,17232,StoneRoad
road,11852,11853,StoneRoad
road,11852,11855,StoneRoad
road,11853,15090,StoneRoad
road,11878,11880,DirtRoad
road,11880,21401,StoneRoad
road,11894,11895,StoneRoad
road,11895,15132,StoneRoad
road,11960,15209,StoneRoad
road,12082,12084,StoneRoad
road,12084,17537,StoneRoad
road,12086,12087,StoneRoad
road,12128,12129,AncientAsphaltHighway
road,12128,15377,AncientAsphaltHighway
road,12129,12133,AncientAsphaltHighway
road,12132,12133,AncientAsphaltHighway
road,12132,17550,AncientAsphaltHighway
road,12179,12181,DirtPath
road,12180,12181,DirtPath
road,12227,12228,DirtRoad
road,12227,15906,DirtRoad
road,12238,12239,DirtRoad
road,12468,12469,StoneRoad
road,12469,12476,StoneRoad
road,12612,12613,DirtPath
road,12623,12624,DirtRoad
road,12623,18246,DirtRoad
road,12629,12630,DirtRoad
road,12629,18354,DirtRoad
road,12807,12811,StoneRoad
road,12810,12811,StoneRoad
road,12828,12829,StoneRoad
road,12857,19650,DirtPath
road,12950,12952,DirtPath
road,12952,12953,DirtPath
road,12962,12963,DirtPath
road,12962,12964,DirtPath
road,12971,12972,DirtPath
road,12971,20334,DirtPath
road,12972,12973,DirtPath
road,12973,12974,DirtPath
road,12974,12978,DirtPath
road,13189,21550,AncientAsphaltHighway
road,13304,13305,DirtRoad
road,13305,13306,DirtRoad
road,13322,13324,DirtRoad
road,13324,13325,DirtRoad
road,13348,13349,DirtPath
road,13349,18222,DirtPath
road,13429,13436,DirtRoad
road,13433,13435,DirtRoad
road,13434,13435,DirtRoad
road,13436,13438,DirtRoad
road,13438,13439,DirtRoad
road,13600,13601,StoneRoad
road,13601,13602,StoneRoad
road,13625,13627,StoneRoad
road,13626,13627,StoneRoad
road,13638,13639,DirtRoad
road,13658,13662,DirtRoad
road,13659,13660,DirtRoad
road,13660,13661,DirtRoad
road,13683,13687,DirtPath
road,13686,13687,DirtPath
road,13712,13713,AncientAsphaltHighway
road,13713,13720,AncientAsphaltHighway
road,13913,13915,DirtPath
road,13914,13915,DirtPath
road,13916,13917,DirtPath
road,14132,14137,AncientAsphaltHighway
road,14162,14163,AncientAsphaltHighway
road,14162,14166,AncientAsphaltHighway
road,14307,14308,AncientAsphaltHighway
road,14308,14309,AncientAsphaltHighway
road,14386,14387,AncientAsphaltHighway
road,14463,14470,AncientAsphaltHighway
road,14731,20422,DirtPath
road,14732,14733,DirtRoad
road,14733,14737,DirtRoad
road,14737,14738,DirtRoad
road,14738,14739,DirtRoad
road,14738,14742,DirtRoad
road,14742,14743,DirtRoad
road,14743,16882,DirtRoad
road,14826,14827,DirtRoad
road,14831,14833,DirtRoad
road,15035,17322,DirtRoad
road,15039,15043,DirtRoad
road,15043,15050,StoneRoad
road,15050,15054,StoneRoad
road,15076,15077,StoneRoad
road,15086,15087,StoneRoad
road,15086,15088,StoneRoad
road,15087,15091,StoneRoad
road,15090,15091,StoneRoad
road,15104,15105,DirtRoad
road,15104,15109,DirtRoad
road,15109,15122,DirtRoad
road,15119,15120,StoneRoad
road,15119,21402,StoneRoad
road,15179,15180,StoneRoad
road,15179,21438,StoneRoad
road,15180,15181,StoneRoad
road,15181,15206,StoneRoad
road,15328,15329,StoneRoad
road,15515,15516,DirtRoad
road,15516,15517,DirtRoad
road,15542,15544,DirtPath
road,15544,15545,DirtPath
road,15545,15546,DirtPath
road,15546,15547,DirtPath
road,15554,15555,DirtPath
road,15555,15559,DirtPath
road,15760,15761,DirtRoad
road,15761,15762,DirtRoad
road,15796,15797,DirtRoad
road,15797,15798,DirtRoad
road,15905,15906,DirtRoad
road,15917,15918,DirtRoad
road,15918,15919,DirtRoad
road,16400,16405,AncientAsphaltHighway
road,16405,16406,AncientAsphaltHighway
road,16406,16408,AncientAsphaltHighway
road,16408,16409,AncientAsphaltHighway
road,16409,16410,AncientAsphaltHighway
road,16409,16452,AncientAsphaltHighway
road,16410,16411,AncientAsphaltHighway
road,16411,16424,AncientAsphaltHighway
road,16418,16419,AncientAsphaltHighway
road,16419,16423,AncientAsphaltHighway
road,16422,16423,AncientAsphaltHighway
road,16424,16427,AncientAsphaltHighway
road,16436,16437,AncientAsphaltHighway
road,16438,16439,AncientAsphaltHighway
road,16558,16560,AncientAsphaltHighway
road,16714,16715,DirtRoad
road,16714,16716,DirtRoad
road,16736,16737,DirtRoad
road,16745,21576,DirtRoad
road,16898,16899,StoneRoad
road,16903,16906,StoneRoad
road,16928,16931,DirtRoad
road,16940,16945,DirtRoad
road,16944,16945,DirtRoad
road,17002,17004,DirtRoad
road,17004,17005,DirtRoad
road,17005,17006,DirtRoad
road,17198,17199,StoneRoad
road,17216,17219,StoneRoad
road,17217,17221,StoneRoad
road,17276,17277,StoneRoad
road,17306,17307,DirtRoad
road,17307,17311,DirtRoad
road,17310,17311,DirtRoad
road,17322,17323,DirtRoad
road,17346,17347,StoneRoad
road,17537,17538,StoneRoad
road,17546,17547,AncientAsphaltHighway
road,17546,17550,AncientAsphaltHighway
road,17897,17898,AncientAsphaltHighway
road,17897,18732,AncientAsphaltHighway
road,17898,17899,AncientAsphaltHighway
road,17899,17900,AncientAsphaltHighway
road,17900,17901,AncientAsphaltHighway
road,17910,17911,AncientAsphaltHighway
road,17911,17950,AncientAsphaltHighway
road,17950,17951,AncientAsphaltHighway
road,17961,17965,AncientAsphaltHighway
road,18061,18062,DirtPath
road,18166,18167,DirtPath
road,18200,18201,DirtPath
road,18200,18205,DirtPath
road,18201,18232,DirtRoad
road,18205,18206,DirtPath
road,18206,18208,DirtPath
road,18211,18218,DirtPath
road,18218,18223,DirtPath
road,18222,18223,DirtPath
road,18248,18251,DirtRoad
road,18274,18275,DirtPath
road,18298,18299,DirtPath
road,18353,18354,DirtRoad
road,18410,18411,DirtRoad
road,18413,18415,StoneRoad
road,18414,18415,StoneRoad
road,18728,18730,AncientAsphaltHighway
road,18730,18731,AncientAsphaltHighway
road,18731,18732,AncientAsphaltHighway
road,19136,19137,StoneRoad
road,19136,19141,StoneRoad
road,19137,19168,StoneRoad
road,19168,19169,StoneRoad
road,19169,19171,StoneRoad
road,19171,19210,StoneRoad
road,19178,19179,DirtRoad
road,19179,19183,DirtRoad
road,19210,19212,StoneRoad
road,19370,19371,StoneRoad
road,19373,19374,StoneRoad
road,19374,19375,StoneRoad
road,19388,19393,DirtRoad
road,19392,19393,DirtRoad
road,19394,19395,StoneRoad
road,19395,19402,StoneRoad
road,19401,19405,StoneRoad
road,19412,19413,DirtRoad
road,19413,19417,DirtRoad
road,19472,19473,StoneRoad
road,19472,19474,StoneRoad
road,19473,19480,StoneRoad
road,19474,19475,StoneRoad
road,19478,19479,StoneRoad
road,19478,19480,StoneRoad
road,19479,19483,StoneRoad
road,19500,19501,DirtPath
road,19509,19516,DirtPath
road,19521,19525,DirtPath
road,19935,19939,DirtRoad
road,19939,19946,DirtRoad
road,19946,19951,DirtRoad
road,19961,19963,AncientAsphaltHighway
road,19962,19963,AncientAsphaltHighway
road,20258,20259,DirtPath
road,20259,20284,DirtPath
road,20284,20285,DirtPath
road,20285,20287,DirtPath
road,20332,20333,DirtPath
road,20333,20334,DirtPath
road,20365,20366,DirtPath
road,20366,20368,DirtPath
road,20368,20369,DirtPath
road,20369,20448,DirtPath
road,20405,20406,DirtPath
road,20445,20449,DirtPath
road,20445,20452,DirtPath
road,20448,20449,DirtPath
road,20450,20452,DirtPath
road,20456,20458,DirtPath
road,20458,20459,DirtPath
road,20550,20551,AncientAsphaltHighway
road,20774,20775,StoneRoad
road,21034,21036,AncientAsphaltHighway
road,21036,21037,AncientAsphaltHighway
road,21037,21038,AncientAsphaltHighway
road,21038,21042,AncientAsphaltHighway
road,21041,21043,AncientAsphaltHighway
road,21042,21043,AncientAsphaltHighway
road,21379,21398,DirtRoad
road,21401,21402,StoneRoad
road,21434,21435,StoneRoad
road,21434,21439,StoneRoad
road,21438,21439,StoneRoad
road,21480,21481,AncientAsphaltHighway
road,21501,21505,AncientAsphaltHighway
road,21706,21707,DirtRoad
road,21765,21767,DirtRoad
road,21790,21791,DirtRoad
